interview__key,interview__id,item_id,obs_id,vil_item_avail,vil_unit_start,vil_loc_unit,vil_loc_unit_os,vil_loc_weight,vil_loc_price,vil_loc_photo,dist_item_avail,dist_unit_start,dist_loc_unit,dist_loc_unit_os,dist_loc_weight,dist_loc_price,dist_loc_photo
05-87-69-99,f621454e5014449c9bc657e0309c92fb,1,OBSERVATION 1,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,1,OBSERVATION 2,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,1,OBSERVATION 3,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,2,OBSERVATION 1,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,2,OBSERVATION 2,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,2,OBSERVATION 3,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,3,OBSERVATION 1,YES,YES,Heap (Fungu),,410,1000,** PHOTO **,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,3,OBSERVATION 2,YES,YES,Heap (Fungu),,130,500,** PHOTO **,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,3,OBSERVATION 3,YES,NO,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,4,OBSERVATION 1,YES,YES,Heap (Fungu),,143,1000,** PHOTO **,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,4,OBSERVATION 2,YES,YES,Piece (Idadi),,54,300,** PHOTO **,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,4,OBSERVATION 3,YES,NO,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,5,OBSERVATION 1,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,5,OBSERVATION 2,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,5,OBSERVATION 3,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,6,OBSERVATION 1,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,6,OBSERVATION 2,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,6,OBSERVATION 3,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,7,OBSERVATION 1,YES,YES,Heap (Fungu),,70,250,** PHOTO **,YES,YES,Heap (Fungu),,0.65,500,** PHOTO **
05-87-69-99,f621454e5014449c9bc657e0309c92fb,7,OBSERVATION 2,YES,NO,,,,,,YES,NO,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,7,OBSERVATION 3,YES,NO,,,,,,YES,NO,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,8,OBSERVATION 1,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,8,OBSERVATION 2,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,8,OBSERVATION 3,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,9,OBSERVATION 1,NO,,,,,,,YES,NO,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,9,OBSERVATION 2,NO,,,,,,,YES,YES,Piece (Idadi),,418,1000,** PHOTO **
05-87-69-99,f621454e5014449c9bc657e0309c92fb,9,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,10,OBSERVATION 1,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,10,OBSERVATION 2,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,10,OBSERVATION 3,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,11,OBSERVATION 1,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,11,OBSERVATION 2,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,11,OBSERVATION 3,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,12,OBSERVATION 1,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,12,OBSERVATION 2,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,12,OBSERVATION 3,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,13,OBSERVATION 1,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,13,OBSERVATION 2,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,13,OBSERVATION 3,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,14,OBSERVATION 1,YES,YES,Heap (Fungu),,240,2000,** PHOTO **,YES,YES,Heap (Fungu),,1075,1000,** PHOTO **
05-87-69-99,f621454e5014449c9bc657e0309c92fb,14,OBSERVATION 2,YES,NO,,,,,,YES,NO,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,14,OBSERVATION 3,YES,NO,,,,,,YES,NO,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,15,OBSERVATION 1,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,15,OBSERVATION 2,NO,,,,,,,NO,,,,,,
05-87-69-99,f621454e5014449c9bc657e0309c92fb,15,OBSERVATION 3,NO,,,,,,,NO,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,1,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,1,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,1,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,2,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,2,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,2,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,3,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,3,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,3,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,4,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,4,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,4,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,5,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,5,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,5,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,6,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,6,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,6,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,7,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,7,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,7,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,8,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,8,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,8,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,9,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,9,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,9,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,10,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,10,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,10,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,11,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,11,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,11,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,12,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,12,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,12,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,13,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,13,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,13,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,14,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,14,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,14,OBSERVATION 3,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,15,OBSERVATION 1,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,15,OBSERVATION 2,NO,,,,,,,,,,,,,
06-97-07-65,70cee60cdbc8429aaad67568952024f5,15,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,1,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,1,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,1,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,2,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,2,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,2,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,3,OBSERVATION 1,YES,YES,Heap (Fungu),,480,500,** PHOTO **,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,3,OBSERVATION 2,YES,NO,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,3,OBSERVATION 3,YES,NO,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,4,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,4,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,4,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,5,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,5,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,5,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,6,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,6,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,6,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,7,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,7,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,7,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,8,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,8,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,8,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,9,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,9,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,9,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,10,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,10,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,10,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,11,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,11,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,11,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,12,OBSERVATION 1,YES,YES,Piece (Idadi),,1640,5000,** PHOTO **,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,12,OBSERVATION 2,YES,NO,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,12,OBSERVATION 3,YES,NO,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,13,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,13,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,13,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,14,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,14,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,14,OBSERVATION 3,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,15,OBSERVATION 1,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,15,OBSERVATION 2,NO,,,,,,,,,,,,,
07-10-13-64,1e471a9174f74534b818dee15615dd74,15,OBSERVATION 3,NO,,,,,,,,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,1,OBSERVATION 1,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,1,OBSERVATION 2,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,1,OBSERVATION 3,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,2,OBSERVATION 1,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,2,OBSERVATION 2,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,2,OBSERVATION 3,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,3,OBSERVATION 1,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,3,OBSERVATION 2,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,3,OBSERVATION 3,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,4,OBSERVATION 1,,,,,,,,YES,YES,Heap (Fungu),,107,300,** PHOTO **
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,4,OBSERVATION 2,,,,,,,,YES,NO,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,4,OBSERVATION 3,,,,,,,,YES,NO,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,5,OBSERVATION 1,,,,,,,,YES,YES,Heap (Fungu),,502,500,** PHOTO **
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,5,OBSERVATION 2,,,,,,,,YES,NO,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,5,OBSERVATION 3,,,,,,,,YES,NO,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,6,OBSERVATION 1,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,6,OBSERVATION 2,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,6,OBSERVATION 3,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,7,OBSERVATION 1,,,,,,,,YES,YES,Heap (Fungu),,270,500,** PHOTO **
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,7,OBSERVATION 2,,,,,,,,YES,NO,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,7,OBSERVATION 3,,,,,,,,YES,NO,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,8,OBSERVATION 1,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,8,OBSERVATION 2,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,8,OBSERVATION 3,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,9,OBSERVATION 1,,,,,,,,YES,YES,Piece (Idadi),,560,500,** PHOTO **
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,9,OBSERVATION 2,,,,,,,,YES,YES,Piece (Idadi),,318,300,** PHOTO **
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,9,OBSERVATION 3,,,,,,,,YES,YES,Piece (Idadi),,287,200,** PHOTO **
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,10,OBSERVATION 1,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,10,OBSERVATION 2,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,10,OBSERVATION 3,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,11,OBSERVATION 1,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,11,OBSERVATION 2,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,11,OBSERVATION 3,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,12,OBSERVATION 1,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,12,OBSERVATION 2,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,12,OBSERVATION 3,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,13,OBSERVATION 1,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,13,OBSERVATION 2,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,13,OBSERVATION 3,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,14,OBSERVATION 1,,,,,,,,YES,YES,Heap (Fungu),,3550,1500,** PHOTO **
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,14,OBSERVATION 2,,,,,,,,YES,YES,Heap (Fungu),,2045,1000,** PHOTO **
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,14,OBSERVATION 3,,,,,,,,YES,NO,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,15,OBSERVATION 1,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,15,OBSERVATION 2,,,,,,,,NO,,,,,,
07-11-34-82,31fb3bca6d3b43698db1957b398d77a0,15,OBSERVATION 3,,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,1,OBSERVATION 1,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,1,OBSERVATION 2,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,1,OBSERVATION 3,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,2,OBSERVATION 1,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,2,OBSERVATION 2,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,2,OBSERVATION 3,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,3,OBSERVATION 1,YES,YES,Heap (Fungu),,64,300,** PHOTO **,YES,YES,Heap (Fungu),,0.34,1000,** PHOTO **
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,3,OBSERVATION 2,YES,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,3,OBSERVATION 3,YES,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,4,OBSERVATION 1,NO,,,,,,,YES,YES,Piece (Idadi),,260,1000,** PHOTO **
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,4,OBSERVATION 2,NO,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,4,OBSERVATION 3,NO,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,5,OBSERVATION 1,YES,YES,Piece (Idadi),,85,200,** PHOTO **,YES,YES,Heap (Fungu),,0.35,500,** PHOTO **
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,5,OBSERVATION 2,YES,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,5,OBSERVATION 3,YES,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,6,OBSERVATION 1,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,6,OBSERVATION 2,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,6,OBSERVATION 3,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,7,OBSERVATION 1,NO,,,,,,,YES,YES,Splinter (kichane),,520,1000,** PHOTO **
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,7,OBSERVATION 2,NO,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,7,OBSERVATION 3,NO,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,8,OBSERVATION 1,YES,YES,Heap (Fungu),,0.27,1000,** PHOTO **,YES,YES,Heap (Fungu),,548,1000,** PHOTO **
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,8,OBSERVATION 2,YES,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,8,OBSERVATION 3,YES,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,9,OBSERVATION 1,NO,,,,,,,YES,YES,Piece (Idadi),,230,1000,** PHOTO **
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,9,OBSERVATION 2,NO,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,9,OBSERVATION 3,NO,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,10,OBSERVATION 1,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,10,OBSERVATION 2,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,10,OBSERVATION 3,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,11,OBSERVATION 1,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,11,OBSERVATION 2,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,11,OBSERVATION 3,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,12,OBSERVATION 1,NO,,,,,,,YES,YES,Heap (Fungu),,480,2500,** PHOTO **
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,12,OBSERVATION 2,NO,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,12,OBSERVATION 3,NO,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,13,OBSERVATION 1,YES,YES,Cup (Kikombe),,150,500,** PHOTO **,YES,YES,Bottle (Chupa),,350,1000,** PHOTO **
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,13,OBSERVATION 2,YES,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,13,OBSERVATION 3,YES,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,14,OBSERVATION 1,NO,,,,,,,YES,YES,Heap (Fungu),,1.7,2000,** PHOTO **
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,14,OBSERVATION 2,NO,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,14,OBSERVATION 3,NO,,,,,,,YES,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,15,OBSERVATION 1,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,15,OBSERVATION 2,NO,,,,,,,NO,,,,,,
08-82-56-89,83d7b59d13cb4bb5b32accff1f9ea5d4,15,OBSERVATION 3,NO,,,,,,,NO,,,,,,
09-53-95-80,7a966f4342544e5d8a4f509d93144d44,1,OBSERVATION 1,NO,,,,,,,NO,,,,,,
